"filename", "language", "C++", "XML", "Batch", "Shell Script", "Diff", "Ruby", "Perl", "comment", "blank", "total"
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\sjoberg_intersection.hpp", "C++", 908, 0, 0, 0, 0, 0, 0, 173, 207, 1288
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\spherical.hpp", "C++", 190, 0, 0, 0, 0, 0, 0, 41, 55, 286
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\thomas_direct.hpp", "C++", 198, 0, 0, 0, 0, 0, 0, 32, 45, 275
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\thomas_inverse.hpp", "C++", 144, 0, 0, 0, 0, 0, 0, 31, 46, 221
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\unit_spheroid.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 6, 13, 44
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\vertex_latitude.hpp", "C++", 51, 0, 0, 0, 0, 0, 0, 70, 27, 148
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\vertex_longitude.hpp", "C++", 263, 0, 0, 0, 0, 0, 0, 28, 62, 353
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\vincenty_direct.hpp", "C++", 115, 0, 0, 0, 0, 0, 0, 26, 46, 187
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\formulas\vincenty_inverse.hpp", "C++", 142, 0, 0, 0, 0, 0, 0, 35, 44, 221
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_array.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 12, 41, 126
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_fusion.hpp", "C++", 144, 0, 0, 0, 0, 0, 0, 12, 41, 197
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 5, 7, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\box.hpp", "C++", 95, 0, 0, 0, 0, 0, 0, 9, 38, 142
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\hole_iterator.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 8, 23, 84
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\holes_proxy.hpp", "C++", 141, 0, 0, 0, 0, 0, 0, 22, 46, 209
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\point.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 10, 36, 109
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\polygon.hpp", "C++", 74, 0, 0, 0, 0, 0, 0, 7, 31, 112
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\ring.hpp", "C++", 128, 0, 0, 0, 0, 0, 0, 19, 36, 183
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_polygon\ring_proxy.hpp", "C++", 211, 0, 0, 0, 0, 0, 0, 30, 68, 309
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_range\adjacent_filtered.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 15, 41
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_range\filtered.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 15, 41
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_range\reversed.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 15, 41
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_range\sliced.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 5, 15, 37
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_range\strided.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 5, 15, 37
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_range\uniqued.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 15, 41
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\boost_tuple.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 13, 32, 118
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\c_array.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 15, 36, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\std_array.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 13, 50, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\adapted\std_pair_as_segment.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 12, 32, 99
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\box.hpp", "C++", 168, 0, 0, 0, 0, 0, 0, 39, 49, 256
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\box_concept.hpp", "C++", 82, 0, 0, 0, 0, 0, 0, 29, 25, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\check.hpp", "C++", 154, 0, 0, 0, 0, 0, 0, 23, 81, 258
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\linestring_concept.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 57, 29, 129
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\multi_linestring_concept.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 27, 27, 95
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\multi_point_concept.hpp", "C++", 42, 0, 0, 0, 0, 0, 0, 26, 28, 96
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\multi_polygon_concept.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 27, 28, 96
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\point_concept.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 87, 34, 194
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\polygon_concept.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 22, 36, 137
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\ring_concept.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 33, 27, 103
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\concepts\segment_concept.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 33, 30, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\geometries.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 12, 8, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\helper_geometry.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 9, 30, 116
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\infinite_line.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 13, 15, 51
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\linestring.hpp", "C++", 58, 0, 0, 0, 0, 0, 0, 41, 27, 126
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\multi_linestring.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 38, 29, 120
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\multi_point.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 40, 27, 124
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\multi_polygon.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 38, 27, 118
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\point.hpp", "C++", 258, 0, 0, 0, 0, 0, 0, 51, 49, 358
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\point_xy.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 33, 33, 145
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\point_xyz.hpp", "C++", 84, 0, 0, 0, 0, 0, 0, 31, 34, 149
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\pointing_segment.hpp", "C++", 94, 0, 0, 0, 0, 0, 0, 15, 34, 143
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\polygon.hpp", "C++", 258, 0, 0, 0, 0, 0, 0, 62, 48, 368
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\box.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 60, 31, 180
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\linestring.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 35, 13, 61
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\multi_linestring.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 35, 12, 60
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\multi_point.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 35, 12, 60
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\multi_polygon.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 35, 12, 60
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\point.hpp", "C++", 70, 0, 0, 0, 0, 0, 0, 86, 24, 180
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\ring.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 35, 13, 61
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\register\segment.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 10, 31, 130
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\ring.hpp", "C++", 106, 0, 0, 0, 0, 0, 0, 42, 34, 182
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\segment.hpp", "C++", 140, 0, 0, 0, 0, 0, 0, 47, 55, 242
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometries\variant.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 12, 21, 61
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\geometry.hpp", "C++", 96, 0, 0, 0, 0, 0, 0, 16, 20, 132
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\adaptors\query.hpp", "C++", 50, 0, 0, 0, 0, 0, 0, 24, 20, 94
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\bounds.hpp", "C++", 163, 0, 0, 0, 0, 0, 0, 14, 46, 223
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\comparable_distance_centroid.hpp", "C++", 51, 0, 0, 0, 0, 0, 0, 10, 17, 78
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\comparable_distance_far.hpp", "C++", 42, 0, 0, 0, 0, 0, 0, 10, 15, 67
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\comparable_distance_near.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 9, 16, 78
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\content.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 13, 16, 96
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\diff_abs.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 13, 8, 46
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\intersection_content.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 20, 13, 76
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\is_valid.hpp", "C++", 65, 0, 0, 0, 0, 0, 0, 15, 17, 97
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\margin.hpp", "C++", 65, 0, 0, 0, 0, 0, 0, 91, 22, 178
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\minmaxdist.hpp", "C++", 82, 0, 0, 0, 0, 0, 0, 19, 24, 125
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\nth_element.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 19, 14, 63
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\path_intersection.hpp", "C++", 87, 0, 0, 0, 0, 0, 0, 18, 27, 132
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\segment_intersection.hpp", "C++", 100, 0, 0, 0, 0, 0, 0, 31, 30, 161
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\smallest_for_indexable.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 13, 13, 86
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\sum_for_indexable.hpp", "C++", 58, 0, 0, 0, 0, 0, 0, 13, 11, 82
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\algorithms\union_content.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 13, 7, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\assert.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 7, 6, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\bounded_view.hpp", "C++", 216, 0, 0, 0, 0, 0, 0, 26, 59, 301
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\config_begin.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 8, 7, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\config_end.hpp", "C++", 3, 0, 0, 0, 0, 0, 0, 7, 3, 13
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\distance_predicates.hpp", "C++", 247, 0, 0, 0, 0, 0, 0, 26, 44, 317
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\exception.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 7, 20, 88
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\is_bounding_geometry.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 8, 36
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\is_indexable.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 7, 10, 48
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\meta.hpp", "C++", 54, 0, 0, 0, 0, 0, 0, 34, 14, 102
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\predicates.hpp", "C++", 526, 0, 0, 0, 0, 0, 0, 90, 108, 724
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\adaptors.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 9, 14, 55
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\iterators.hpp", "C++", 91, 0, 0, 0, 0, 0, 0, 9, 23, 123
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\kmeans\kmeans.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 9, 4, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\kmeans\split.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 37, 20, 88
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\linear\linear.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 9, 4, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\linear\redistribute_elements.hpp", "C++", 334, 0, 0, 0, 0, 0, 0, 58, 82, 474
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\concept.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 13, 15, 85
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\node.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 67, 42, 230
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\node_elements.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 14, 24, 111
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\pairs.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 13, 16, 72
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\scoped_deallocator.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 9, 10, 52
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\subtree_destroyer.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 13, 19, 85
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\variant_dynamic.hpp", "C++", 221, 0, 0, 0, 0, 0, 0, 17, 59, 297
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\variant_static.hpp", "C++", 114, 0, 0, 0, 0, 0, 0, 13, 35, 162
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\variant_visitor.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 12, 16, 69
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\weak_dynamic.hpp", "C++", 249, 0, 0, 0, 0, 0, 0, 16, 58, 323
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\weak_static.hpp", "C++", 128, 0, 0, 0, 0, 0, 0, 11, 35, 174
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\node\weak_visitor.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 14, 17, 68
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\options.hpp", "C++", 118, 0, 0, 0, 0, 0, 0, 34, 23, 175
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\pack_create.hpp", "C++", 357, 0, 0, 0, 0, 0, 0, 79, 75, 511
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\quadratic\quadratic.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 9, 4, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\quadratic\redistribute_elements.hpp", "C++", 229, 0, 0, 0, 0, 0, 0, 32, 57, 318
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\query_iterators.hpp", "C++", 318, 0, 0, 0, 0, 0, 0, 14, 68, 400
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\rstar\choose_next_node.hpp", "C++", 185, 0, 0, 0, 0, 0, 0, 32, 51, 268
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\rstar\insert.hpp", "C++", 522, 0, 0, 0, 0, 0, 0, 47, 111, 680
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\rstar\redistribute_elements.hpp", "C++", 378, 0, 0, 0, 0, 0, 0, 47, 87, 512
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\rstar\rstar.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 9, 4, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\are_boxes_ok.hpp", "C++", 91, 0, 0, 0, 0, 0, 0, 14, 31, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\are_counts_ok.hpp", "C++", 76, 0, 0, 0, 0, 0, 0, 16, 25, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\are_levels_ok.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 14, 25, 111
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\gl_draw.hpp", "C++", 189, 0, 0, 0, 0, 0, 0, 16, 45, 250
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\print.hpp", "C++", 167, 0, 0, 0, 0, 0, 0, 13, 47, 227
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\statistics.hpp", "C++", 69, 0, 0, 0, 0, 0, 0, 15, 24, 108
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\utilities\view.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 15, 16, 68
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\children_box.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 13, 15, 69
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\copy.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 14, 27, 101
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\count.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 16, 18, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\destroy.hpp", "C++", 51, 0, 0, 0, 0, 0, 0, 13, 19, 83
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\distance_query.hpp", "C++", 429, 0, 0, 0, 0, 0, 0, 96, 95, 620
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\insert.hpp", "C++", 424, 0, 0, 0, 0, 0, 0, 98, 111, 633
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\is_leaf.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 14, 12, 51
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\iterator.hpp", "C++", 94, 0, 0, 0, 0, 0, 0, 16, 25, 135
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\remove.hpp", "C++", 238, 0, 0, 0, 0, 0, 0, 56, 57, 351
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\rtree\visitors\spatial_query.hpp", "C++", 181, 0, 0, 0, 0, 0, 0, 27, 48, 256
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\serialization.hpp", "C++", 434, 0, 0, 0, 0, 0, 0, 57, 107, 598
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\tags.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 9, 8, 26
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\translator.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 11, 16, 94
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\utilities.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 11, 13, 52
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\varray.hpp", "C++", 962, 0, 0, 0, 0, 0, 0, 973, 262, 2197
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\detail\varray_detail.hpp", "C++", 539, 0, 0, 0, 0, 0, 0, 50, 124, 713
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\distance_predicates.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 164, 18, 205
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\equal_to.hpp", "C++", 197, 0, 0, 0, 0, 0, 0, 100, 44, 341
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\indexable.hpp", "C++", 175, 0, 0, 0, 0, 0, 0, 148, 46, 369
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\inserter.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 24, 16, 84
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\parameters.hpp", "C++", 204, 0, 0, 0, 0, 0, 0, 80, 54, 338
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\predicates.hpp", "C++", 149, 0, 0, 0, 0, 0, 0, 247, 30, 426
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\index\rtree.hpp", "C++", 878, 0, 0, 0, 0, 0, 0, 1359, 198, 2435
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\dsv\write.hpp", "C++", 329, 0, 0, 0, 0, 0, 0, 42, 67, 438
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\io.hpp", "C++", 34, 0, 0, 0, 0, 0, 0, 10, 15, 59
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\svg\svg_mapper.hpp", "C++", 320, 0, 0, 0, 0, 0, 0, 60, 63, 443
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\svg\write.hpp", "C++", 302, 0, 0, 0, 0, 0, 0, 39, 77, 418
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\svg\write_svg.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 12, 13, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\svg\write_svg_multi.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 11, 13, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\wkt\detail\prefix.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 9, 19, 67
"e:\Projects\VScodeProjects\ocibuilder\include\boost\geometry\io\wkt\detail\wkt_multi.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 9, 19, 57
